date,country,first_dose,cumulation,population,percentage
2021-12-07,Portugal,124306.45232329752,24413778.33345898,10167925,2.4010580657763487
2021-12-08,Portugal,124910.58604562687,24538688.919504605,10167925,2.4133428324367663
2021-12-09,Portugal,125314.21973374642,24664003.13923835,10167925,2.4256672958581373
2021-12-10,Portugal,125535.85350716465,24789538.992745515,10167925,2.4380135566249272
2021-12-11,Portugal,125691.98717642383,24915230.979921937,10167925,2.4503751729012495
2021-12-12,Portugal,133539.12093274202,25048770.10085468,10167925,2.4635085428791696
2021-12-13,Portugal,137129.75464400032,25185899.85549868,10167925,2.4769950462359507
2021-12-14,Portugal,126281.38835288181,25312181.24385156,10167925,2.4894146292239134
2021-12-15,Portugal,126885.5220980027,25439066.765949562,10167925,2.501893627849297
2021-12-16,Portugal,127289.15579768845,25566355.921747252,10167925,2.5144123232367717
2021-12-17,Portugal,127510.78952748305,25693866.711274736,10167925,2.526952815965375
2021-12-18,Portugal,127666.92325721626,25821533.634531952,10167925,2.5395086642094578
2021-12-19,Portugal,135514.05695650936,25957047.691488463,10167925,2.5528362661495305
2021-12-20,Portugal,139104.69070471794,26096152.38219318,10167925,2.566517001472098
2021-12-21,Portugal,128256.32440355887,26224408.70659674,10167925,2.5791308164248594
2021-12-22,Portugal,128860.45813617388,26353269.164732914,10167925,2.591804047013812
2021-12-23,Portugal,129264.09185857038,26482533.256591484,10167925,2.604516974367089
2021-12-24,Portugal,129485.72556982595,26612018.98216131,10167925,2.6172516990596715
2021-12-25,Portugal,129641.8593034584,26741660.84146477,10167925,2.630001779268117
2021-12-26,Portugal,137488.9930164612,26879149.834481232,10167925,2.6435236131739006
2021-12-27,Portugal,141079.6267380162,27020229.461219247,10167925,2.6573985804595575
2021-12-28,Portugal,130231.26046705923,27150460.721686307,10167925,2.6702066273783793
2021-12-29,Portugal,130835.39417566857,27281296.115861975,10167925,2.6830740899310306
2021-12-30,Portugal,131239.02790970227,27412535.14377168,10167925,2.6959812492491513
2021-12-31,Portugal,131460.66162231466,27543995.805393994,10167925,2.7089102059067107
2020-12-28,Romania,1101.0,1101.0,19127774,5.756027857710991e-05
2020-12-29,Romania,906.0,2007.0,19127774,0.00010492595740623033
2020-12-30,Romania,1567.0,3574.0,19127774,0.00018684871538109975
2020-12-31,Romania,2331.0,5905.0,19127774,0.00030871339236860496
2021-01-01,Romania,2138.0,8043.0,19127774,0.0004204880296055359
2021-01-02,Romania,2046.0,10089.0,19127774,0.0005274529069613642
2021-01-03,Romania,1804.0,11893.0,19127774,0.0006217660246299439
2021-01-04,Romania,3349.0,15242.0,19127774,0.000796851740301825
2021-01-05,Romania,5547.0,20789.0,19127774,0.0010868488931330953
2021-01-06,Romania,7555.0,28344.0,19127774,0.0014818242833693038
2021-01-07,Romania,9444.0,37788.0,19127774,0.001975556591164241
2021-01-08,Romania,11579.0,49367.0,19127774,0.0025809066961999865
2021-01-09,Romania,12723.0,62090.0,19127774,0.0032460651197572703
2021-01-10,Romania,13528.0,75618.0,19127774,0.003953308942274203
2021-01-11,Romania,14240.0,89858.0,19127774,0.004697776123870974
2021-01-12,Romania,14120.0,103978.0,19127774,0.005435969705622829
2021-01-13,Romania,13673.0,117651.0,19127774,0.006150794127952369
2021-01-14,Romania,11124.0,128775.0,19127774,0.006732356833576139
2021-01-15,Romania,12995.0,141770.0,19127774,0.007411735416781901
2021-01-16,Romania,13398.0,155168.0,19127774,0.00811218283946684
2021-01-17,Romania,13699.0,168867.0,19127774,0.00882836654176278
2021-01-18,Romania,15721.0,184588.0,19127774,0.009650260401445563
2021-01-19,Romania,18514.0,203102.0,19127774,0.01061817229751878
2021-01-20,Romania,22017.0,225119.0,19127774,0.011769221029064856
2021-01-21,Romania,27690.0,252809.0,19127774,0.013216854193279365
2021-01-22,Romania,28895.0,281704.0,19127774,0.014727484755936576
2021-01-23,Romania,31828.0,313532.0,19127774,0.016391452554803294
2021-01-24,Romania,34586.0,348118.0,19127774,0.018199608590105675
2021-01-25,Romania,35627.0,383745.0,19127774,0.02006218810406271
2021-01-26,Romania,36905.0,420650.0,19127774,0.021991581456368106
2021-01-27,Romania,37474.0,458124.0,19127774,0.02395072212793815
2021-01-28,Romania,37329.0,495453.0,19127774,0.025902282199695585
2021-01-29,Romania,37295.0,532748.0,19127774,0.027852064751496958
2021-01-30,Romania,36216.0,568964.0,19127774,0.029745437184692792
2021-01-31,Romania,35019.0,603983.0,19127774,0.031576230459435584
2021-02-01,Romania,33793.0,637776.0,19127774,0.03334292845576281
2021-02-02,Romania,31479.0,669255.0,19127774,0.03498865053508056
2021-02-03,Romania,28785.0,698040.0,19127774,0.03649353029787993
2021-02-04,Romania,26486.0,724526.0,19127774,0.03787821834365044
2021-02-05,Romania,24936.0,749462.0,19127774,0.039181872391424115
2021-02-06,Romania,24059.0,773521.0,19127774,0.04043967688033119
2021-02-07,Romania,23558.0,797079.0,19127774,0.04167128908988573
2021-02-08,Romania,24309.0,821388.0,19127774,0.042942163578469715
2021-02-09,Romania,25918.0,847306.0,19127774,0.04429715658497429
2021-02-10,Romania,28395.0,875701.0,19127774,0.045781647148277684
2021-02-11,Romania,30661.0,906362.0,19127774,0.04738460418865258
2021-02-12,Romania,32464.0,938826.0,19127774,0.04908182206669736
2021-02-13,Romania,34755.0,973581.0,19127774,0.05089881342178133
2021-02-14,Romania,36808.0,1010389.0,19127774,0.052823135614212084
2021-02-15,Romania,37109.0,1047498.0,19127774,0.054763194086253845
2021-02-16,Romania,38133.0,1085631.0,19127774,0.05675678727697222
2021-02-17,Romania,38492.0,1124123.0,19127774,0.058769148987226634
2021-02-18,Romania,38687.0,1162810.0,19127774,0.06079170529722905
2021-02-19,Romania,38508.0,1201318.0,19127774,0.06280490348746279
2021-02-20,Romania,38169.0,1239487.0,19127774,0.06480037875813463
2021-02-21,Romania,37893.0,1277380.0,19127774,0.06678142474916318
2021-02-22,Romania,36854.0,1314234.0,19127774,0.06870815182153449
2021-02-23,Romania,34478.0,1348712.0,19127774,0.07051066161697644
2021-02-24,Romania,32320.0,1381032.0,19127774,0.07220035117520732
2021-02-25,Romania,29526.0,1410558.0,19127774,0.07374397041704905
2021-02-26,Romania,26811.0,1437369.0,19127774,0.07514564946239954
2021-02-27,Romania,24351.0,1461720.0,19127774,0.07641871971092924
2021-02-28,Romania,21950.0,1483670.0,19127774,0.07756626568256192
2021-03-01,Romania,22276.0,1505946.0,19127774,0.07873085493377327
2021-03-02,Romania,23535.0,1529481.0,19127774,0.07996126470335754
2021-03-03,Romania,25032.0,1554513.0,19127774,0.08126993763100714
2021-03-04,Romania,28386.0,1582899.0,19127774,0.08275395767432217
2021-03-05,Romania,32419.0,1615318.0,19127774,0.08444882295242509
2021-03-06,Romania,37124.0,1652442.0,19127774,0.08638966562444747
2021-03-07,Romania,41988.0,1694430.0,19127774,0.0885847982101838
2021-03-08,Romania,43603.0,1738033.0,19127774,0.09086436299383295
2021-03-09,Romania,45038.0,1783071.0,19127774,0.09321894957562757
2021-03-10,Romania,46853.0,1829924.0,19127774,0.09566842435507655
2021-03-11,Romania,47735.0,1877659.0,19127774,0.09816401009338567
2021-03-12,Romania,48026.0,1925685.0,19127774,0.10067480931131871
2021-03-13,Romania,48038.0,1973723.0,19127774,0.10318623588923626
2021-03-14,Romania,47683.0,2021406.0,19127774,0.10567910306761258
2021-03-15,Romania,48557.0,2069963.0,19127774,0.10821766296485937
2021-03-16,Romania,50240.0,2120203.0,19127774,0.11084421009993113
2021-03-17,Romania,50651.0,2170854.0,19127774,0.11349224431447172
2021-03-18,Romania,50939.0,2221793.0,19127774,0.11615533516864011
2021-03-19,Romania,51007.0,2272800.0,19127774,0.11882198106272063
2021-03-20,Romania,51319.0,2324119.0,19127774,0.12150493831639793
2021-03-21,Romania,51564.0,2375683.0,19127774,0.12420070416975859
2021-03-22,Romania,51138.0,2426821.0,19127774,0.1268741987436698
2021-03-23,Romania,50949.0,2477770.0,19127774,0.12953781239782527
2021-03-24,Romania,51639.0,2529409.0,19127774,0.13223749925108902
2021-03-25,Romania,52633.0,2582042.0,19127774,0.13498915242306816
2021-03-26,Romania,53386.0,2635428.0,19127774,0.13778017243407414
2021-03-27,Romania,54478.0,2689906.0,19127774,0.14062828220366885
2021-03-28,Romania,55949.0,2745855.0,19127774,0.14355329585136253
2021-03-29,Romania,56786.0,2802641.0,19127774,0.14652206785797448
2021-03-30,Romania,57609.0,2860250.0,19127774,0.14953386630352283
2021-03-31,Romania,57488.0,2917738.0,19127774,0.15253933886922755
2021-04-01,Romania,57306.0,2975044.0,19127774,0.15553529647516748
2021-04-02,Romania,57712.0,3032756.0,19127774,0.1585524797605827
2021-04-03,Romania,57266.0,3090022.0,19127774,0.16154634616657432
2021-04-04,Romania,56354.0,3146376.0,19127774,0.16449253321374457
2021-04-05,Romania,56199.0,3202575.0,19127774,0.16743061686111516
2021-04-06,Romania,54846.0,3257421.0,19127774,0.17029796567023428
2021-04-07,Romania,54429.0,3311850.0,19127774,0.17314351371989234
2021-04-08,Romania,54316.0,3366166.0,19127774,0.17598315412969642
2021-04-09,Romania,53790.0,3419956.0,19127774,0.17879529526018031
2021-04-10,Romania,54721.0,3474677.0,19127774,0.18165610906946097
2021-04-11,Romania,55957.0,3530634.0,19127774,0.1845815409571443
2021-04-12,Romania,57601.0,3588235.0,19127774,0.18759292116270299
2021-04-13,Romania,60693.0,3648928.0,19127774,0.1907659511242657
2021-04-14,Romania,64233.0,3713161.0,19127774,0.19412405228125343
2021-04-15,Romania,67552.0,3780713.0,19127774,0.19765567075395182
2021-04-16,Romania,71173.0,3851886.0,19127774,0.20137659510197056
2021-04-17,Romania,73921.0,3925807.0,19127774,0.20524118488643792
2021-04-18,Romania,76054.0,4001861.0,19127774,0.20921728790814864
2021-04-19,Romania,67572.96482360226,4069433.9648236022,19127774,0.21275000242179787
2021-04-20,Romania,69413.97333139881,4138847.938155001,19127774,0.21637896485785543
2021-04-21,Romania,71310.12321340732,4210158.061368409,19127774,0.22010705800729394
2021-04-22,Romania,72781.97985414736,4282940.041222556,19127774,0.2239120998200081
2021-04-23,Romania,74455.20504086459,4357395.24626342,19127774,0.22780461784332146
2021-04-24,Romania,75800.61604421402,4433195.862307634,19127774,0.23176747395215117
2021-04-25,Romania,76883.22035284407,4510079.082660479,19127774,0.23578692861283695
2021-04-26,Romania,67983.577764858,4578062.660425336,19127774,0.23934110997052432
2021-04-27,Romania,69930.64916829139,4647993.309593627,19127774,0.24299708421866692
2021-04-28,Romania,72228.24467875515,4720221.5542723825,19127774,0.24677317675712723
2021-04-29,Romania,74564.7781568954,4794786.332429278,19127774,0.25067142326280506
2021-04-30,Romania,76952.93744941609,4871739.269878694,19127774,0.2546945227332095
2021-05-01,Romania,78973.01006581151,4950712.279944506,19127774,0.25882323159738846
2021-05-02,Romania,80607.52283640168,5031319.802780908,19127774,0.2630373927871015
2021-05-03,Romania,71832.34822220044,5103152.151003108,19127774,0.2667927878593248
2021-05-04,Romania,73867.11649588577,5177019.267498994,19127774,0.2706545606142667
2021-05-05,Romania,75985.66430416264,5253004.931803157,19127774,0.27462709104588734
2021-05-06,Romania,78005.57946637619,5331010.511269533,19127774,0.2787052226395781
2021-05-07,Romania,80196.08571324649,5411206.59698278,19127774,0.2828978738970243
2021-05-08,Romania,81877.81112100015,5493084.40810378,19127774,0.28717844575661444
2021-05-09,Romania,83357.47655392751,5576441.884657707,19127774,0.29153637452312575
2021-05-10,Romania,74516.64084062874,5650958.525498336,19127774,0.2954321044099714
2021-05-11,Romania,76462.04687920318,5727420.572377539,19127774,0.2994295401219995
2021-05-12,Romania,78710.37843447649,5806130.950812016,19127774,0.30354451860483167
2021-05-13,Romania,80781.04803190379,5886911.9988439195,19127774,0.3077677516915413
2021-05-14,Romania,83063.29579724112,5969975.29464116,19127774,0.31211030068847323
2021-05-15,Romania,84900.40572435153,6054875.700365512,19127774,0.3165488937900203
2021-05-16,Romania,86380.83875463047,6141256.539120142,19127774,0.3210648839284771
2021-05-17,Romania,77628.18299795414,6218884.722118096,19127774,0.3251232852352865
2021-05-18,Romania,79581.88648704239,6298466.608605139,19127774,0.32928382615798046
2021-05-19,Romania,81771.44581845976,6380238.054423599,19127774,0.33355883723969126
2021-05-20,Romania,83873.03026492058,6464111.084688519,19127774,0.33794371915354704
2021-05-21,Romania,86066.90295845948,6550177.987646978,19127774,0.3424432967289857
2021-05-22,Romania,87880.68974048505,6638058.677387463,19127774,0.3470376990750446
2021-05-23,Romania,89361.74236882335,6727420.419756286,19127774,0.35170953085059903
2021-05-24,Romania,80539.32654856078,6807959.746304846,19127774,0.35592012673847184
2021-05-25,Romania,82537.49169739857,6890497.238002245,19127774,0.36023518669774357
2021-05-26,Romania,84710.28195055117,6975207.519952796,19127774,0.36466384012864206
2021-05-27,Romania,86806.94913413093,7062014.469086927,19127774,0.36920210731718844
2021-05-28,Romania,89057.5763192134,7151072.04540614,19127774,0.37385803729206235
2021-05-29,Romania,90838.09335429117,7241910.138760432,19127774,0.37860705269522904
2021-05-30,Romania,92356.7779065828,7334266.916667014,19127774,0.38343546492482683
2021-05-31,Romania,83546.35365186099,7417813.270318875,19127774,0.387803268185774
2021-06-01,Romania,85514.14455609897,7503327.414874974,19127774,0.39227394755265166
2021-06-02,Romania,87728.01604869988,7591055.430923673,19127774,0.39686036811830133
2021-06-03,Romania,89791.03323526794,7680846.464158941,19127774,0.40155464321979867
2021-06-04,Romania,92039.978336267,7772886.442495208,19127774,0.4063664931682698
2021-06-05,Romania,93838.88044984077,7866725.322945049,19127774,0.4112723897169137
2021-06-06,Romania,95316.74189287258,7962042.064837921,19127774,0.41625554885988936
2021-06-07,Romania,86534.44055919549,8048576.505397117,19127774,0.4207795693004903
2021-06-08,Romania,88491.30059423007,8137067.805991347,19127774,0.4254058943811939
2021-06-09,Romania,90690.56287213822,8227758.368863485,19127774,0.43014719689094427
2021-06-10,Romania,92785.41183447136,8320543.780697956,19127774,0.4349980181017381
2021-06-11,Romania,95006.1275553788,8415549.908253334,19127774,0.43996493832755107
2021-06-12,Romania,96821.27691749389,8512371.185170827,19127774,0.4450267545596695
2021-06-13,Romania,98308.19181593321,8610679.37698676,19127774,0.45016630670075675
2021-06-14,Romania,89502.65492279688,8700182.031909557,19127774,0.45484550538445073
2021-06-15,Romania,91487.9156214041,8791669.94753096,19127774,0.45962849349490226
2021-06-16,Romania,93669.87130965304,8885339.818840614,19127774,0.4645255542459156
2021-06-17,Romania,95762.93681206866,8981102.755652683,19127774,0.46953204045869024
2021-06-18,Romania,98001.23843624089,9079103.994088924,19127774,0.47465554507748386
2021-06-19,Romania,99790.80880072553,9178894.802889649,19127774,0.47987260843262
2021-06-20,Romania,101295.81643000699,9280190.619319655,19127774,0.48516835358466986
2021-06-21,Romania,92486.39417777258,9372677.013497427,19127774,0.49000354215275793
2021-06-22,Romania,94458.86633741892,9467135.879834846,19127774,0.4949418515628032
2021-06-23,Romania,96662.14323164042,9563798.023066485,19127774,0.4999953482860308
2021-06-24,Romania,98736.47718186968,9662534.500248356,19127774,0.5051572911854958
2021-06-25,Romania,100982.06968656369,9763516.56993492,19127774,0.510436633658204
2021-06-26,Romania,102779.45074357477,9866296.020678494,19127774,0.5158099432102499
2021-06-27,Romania,104267.1646369196,9970563.185315413,19127774,0.5212610304427171
2021-06-28,Romania,95475.98595848901,10066039.171273902,19127774,0.5262525148652374
2021-06-29,Romania,97439.01326288519,10163478.184536787,19127774,0.5313466263526946
2021-06-30,Romania,99639.0245086959,10263117.209045483,19127774,0.5365557544252396
2021-07-01,Romania,101726.99598559809,10364844.20503108,19127774,0.5418740416438985
2021-07-02,Romania,103955.92795266434,10468800.132983744,19127774,0.5473088574229152
2021-07-03,Romania,105764.20797148166,10574564.340955226,19127774,0.5528382100789786
2021-07-04,Romania,107251.62136667446,10681815.9623219,19127774,0.5584453247054205
2021-07-05,Romania,98450.36347816784,10780266.325800067,19127774,0.5635923095808256
2021-07-06,Romania,100427.95845081256,10880694.28425088,19127774,0.5688426831188449
2021-07-07,Romania,102616.37341546024,10983310.65766634,19127774,0.5742074669883876
2021-07-08,Romania,104707.29208763505,11088017.949753975,19127774,0.5796815640834095
2021-07-09,Romania,106942.91924311484,11194960.86899709,19127774,0.5852725397632307
2021-07-10,Romania,108738.88580367473,11303699.754800765,19127774,0.5909574085725169
2021-07-11,Romania,110237.81553414687,11413937.570334911,19127774,0.5967206414261749
2021-07-12,Romania,101431.67096772161,11515369.241302634,19127774,0.6020234890532811
2021-07-13,Romania,103405.54932561886,11618774.790628253,19127774,0.607429531038387
2021-07-14,Romania,105603.94992582902,11724378.740554081,19127774,0.6129505054040308
2021-07-15,Romania,107684.02145625767,11832062.76201034,19127774,0.6185802259065973
2021-07-16,Romania,109925.85161298949,11941988.613623329,19127774,0.6243271492868605
2021-07-17,Romania,111723.06475528584,12053711.678378614,19127774,0.6301680309678802
2021-07-18,Romania,113214.33567504887,12166926.014053663,19127774,0.636086876290658
2021-07-19,Romania,104417.99446764741,12271344.008521311,19127774,0.6415458489064807
2021-07-20,Romania,106384.94414111436,12377728.952662425,19127774,0.6471076536486904
2021-07-21,Romania,108584.0744800641,12486313.02714249,19127774,0.6527844289221783
2021-07-22,Romania,110669.59978717052,12596982.62692966,19127774,0.6585702354560263
2021-07-23,Romania,112902.9046482444,12709885.531577904,19127774,0.6644727991651252
2021-07-24,Romania,114707.25997577701,12824592.79155368,19127774,0.6704696945684155
2021-07-25,Romania,116196.2865630868,12940789.078116767,19127774,0.6765444362797661
2021-07-26,Romania,107396.47422522407,13048185.552341992,19127774,0.6821591238134658
2021-07-27,Romania,109370.53550566852,13157556.087847661,19127774,0.6878770152683559
2021-07-28,Romania,111562.71043143819,13269118.7982791,19127774,0.6937095136255321
2021-07-29,Romania,113651.55693965286,13382770.355218751,19127774,0.6996512168754583
2021-07-30,Romania,115886.62257300575,13498656.977791756,19127774,0.7057097693538076
2021-07-31,Romania,117685.32200558779,13616342.299797345,19127774,0.7118623578361677
2021-08-01,Romania,119180.82140814929,13735523.121205494,19127774,0.718093131025361
2021-08-02,Romania,110377.01232415803,13845900.133529652,19127774,0.723863641087021
2021-08-03,Romania,112350.73302866689,13958250.866558319,19127774,0.7297373372645619
2021-08-04,Romania,114547.15047737464,14072798.017035693,19127774,0.7357258621434827
2021-08-05,Romania,116630.21546299051,14189428.232498683,19127774,0.7418232896571594
2021-08-06,Romania,118869.60692822705,14308297.83942691,19127774,0.7480377925537447
2021-08-07,Romania,120667.52073200492,14428965.360158915,19127774,0.7543462903816678
2021-08-08,Romania,122160.08620366042,14551125.446362576,19127774,0.7607328195305202
2021-08-09,Romania,113361.23575561756,14664486.682118192,19127774,0.7666593447893201
2021-08-10,Romania,115330.58560429323,14779817.267722486,19127774,0.7726888276556637
2021-08-11,Romania,117528.62894100056,14897345.896663487,19127774,0.7788332242248098
2021-08-12,Romania,119613.46433344089,15016959.360996928,19127774,0.7850866159855783
2021-08-13,Romania,121848.78244525955,15138808.143442187,19127774,0.7914568701743437
2021-08-14,Romania,123650.88898411674,15262459.032426305,19127774,0.7979213384906317
2021-08-15,Romania,125141.25336449625,15387600.285790801,19127774,0.8044637230547999
2021-08-16,Romania,116341.62692106576,15503941.912711866,19127774,0.8105460631598776
2021-08-17,Romania,118314.16036591373,15622256.07307778,19127774,0.8167315273109029
2021-08-18,Romania,120508.35500503494,15742764.428082814,19127774,0.8230317039548258
2021-08-19,Romania,122595.73211893368,15865360.160201749,19127774,0.8294410086715657
2021-08-20,Romania,124831.01240556128,15990191.17260731,19127774,0.8359671738388016
2021-08-21,Romania,126630.78484792715,16116821.957455236,19127774,0.8425874311069985
2021-08-22,Romania,128124.54100688112,16244946.498462118,19127774,0.8492857819452551
2021-08-23,Romania,119322.23147246965,16364268.729934588,19127774,0.8555239480524283
2021-08-24,Romania,121295.43555979489,16485564.165494382,19127774,0.8618652732667368
2021-08-25,Romania,123491.18754025265,16609055.353034634,19127774,0.8683213923917459
2021-08-26,Romania,125575.69533888334,16734631.048373517,19127774,0.8748864895817734
2021-08-27,Romania,127813.63773796162,16862444.68611148,19127774,0.8815685863975328
2021-08-28,Romania,129612.27892401318,16992056.965035494,19127774,0.8883447161721743
2021-08-29,Romania,131105.1598529907,17123162.124888483,19127774,0.8951988937598533
2021-08-30,Romania,122305.17175706683,17245467.296645552,19127774,0.9015930079812503
2021-08-31,Romania,124275.86042163006,17369743.157067183,19127774,0.9080901498034838
2021-09-01,Romania,126473.04751338322,17496216.204580568,19127774,0.9147021605640346
2021-09-02,Romania,128557.85568606222,17624774.06026663,19127774,0.9214231650931587
2021-09-03,Romania,130794.01753893416,17755568.077805564,19127774,0.9282610761610611
2021-09-04,Romania,132594.93657670054,17888163.014382266,19127774,0.9351931392739304
2021-09-05,Romania,134086.21563210682,18022249.230014373,19127774,0.9422031664538891
2021-09-06,Romania,125286.3901819118,18147535.620196283,19127774,0.9487531387706841
2021-09-07,Romania,127258.35037897459,18274793.970575258,19127774,0.9554062051640331
2021-09-08,Romania,129453.55640513824,18404247.526980396,19127774,0.9621740369255929
2021-09-09,Romania,131540.0181091503,18535787.545089547,19127774,0.969050948902342
2021-09-10,Romania,133775.6641764405,18669563.20926599,19127774,0.9760447404525999
2021-09-11,Romania,135575.7709220131,18805138.980188,19127774,0.9831326415811897
2021-09-12,Romania,137068.70261527432,18942207.682803277,19127774,0.990298593176774
2021-09-13,Romania,128267.26429302194,19070474.9470963,19127774,0.9970044055882457
2021-09-14,Romania,130239.99044966474,19200714.937545963,19127774,1.003813352120637
2021-09-15,Romania,132435.61083976406,19333150.54838573,19127774,1.010737085684185
2021-09-16,Romania,134520.75694349798,19467671.305329226,19127774,1.0177698306833418
2021-09-17,Romania,136757.90521804924,19604429.210547276,19127774,1.0249195337914008
2021-09-18,Romania,138557.0883789435,19742986.29892622,19127774,1.032163298192786
2021-09-19,Romania,140049.93633560854,19883036.235261828,19127774,1.0394851086834165
2021-09-20,Romania,131249.48635289358,20014285.721614722,19127774,1.046346831660324
2021-09-21,Romania,133220.87014193763,20147506.59175666,19127774,1.053311618579175
2021-09-22,Romania,135417.49184100702,20282924.083597668,19127774,1.0603912448776145
2021-09-23,Romania,137502.4597234068,20420426.543321073,19127774,1.0675798732942512
2021-09-24,Romania,139738.92327329557,20560165.46659437,19127774,1.074885424022386
2021-09-25,Romania,141539.25843442237,20701704.72502879,19127774,1.0822850962704176
2021-09-26,Romania,143031.09347944864,20844735.818508238,19127774,1.0897627616526753
2021-09-27,Romania,134231.01729937666,20978966.835807614,19127774,1.0967803590636116
2021-09-28,Romania,136202.81550402852,21115169.651311643,19127774,1.103901042082139
2021-09-29,Romania,138398.4900626829,21253568.141374327,19127774,1.111136514963755
2021-09-30,Romania,140484.43032379798,21394052.571698125,19127774,1.1184810407995267
2021-10-01,Romania,142720.385831906,21536772.957530033,19127774,1.1259424623863725
2021-10-02,Romania,144520.53767935827,21681293.495209392,19127774,1.1334979959094766
2021-10-03,Romania,146013.11372948292,21827306.608938877,19127774,1.1411315613065522
2021-10-04,Romania,137212.14437991488,21964518.75331879,19127774,1.1483050120374065
2021-10-05,Romania,139184.53045222722,22103703.283771016,19127774,1.155581579109572
2021-10-06,Romania,141380.19911231883,22245083.482883334,19127774,1.1629729357364498
2021-10-07,Romania,143465.59540764213,22388549.078290977,19127774,1.1704733168789518
2021-10-08,Romania,145702.33858893203,22534251.416879907,19127774,1.178090634952081
2021-10-09,Romania,147501.86908777716,22681753.285967685,19127774,1.1858020324773644
2021-10-10,Romania,148994.5983167344,22830747.884284418,19127774,1.1935914698848082
2021-10-11,Romania,140193.9926330104,22970941.87691743,19127774,1.2009208116384806
2021-10-12,Romania,142165.71186635795,23113107.588783786,19127774,1.2083532348711243
2021-10-13,Romania,144361.99757246324,23257469.58635625,19127774,1.2159004799176447
2021-10-14,Romania,146447.13332142774,23403916.719677676,19127774,1.2235567358584263
2021-10-15,Romania,148683.67125610018,23552600.390933774,19127774,1.231329917999542
2021-10-16,Romania,150483.74171230703,23703084.13264608,19127774,1.239197207821782
2021-10-17,Romania,151975.88745499722,23855060.020101078,19127774,1.2471425070215216
2021-10-18,Romania,143175.6133010587,23998235.633402135,19127774,1.254627727899866
2021-10-19,Romania,145147.4041812749,24143383.03758341,19127774,1.2622160340028803
2021-10-20,Romania,147343.2753171306,24290726.312900543,19127774,1.2699191402460392
2021-10-21,Romania,149428.93981728752,24440155.25271783,19127774,1.2777312850265707
2021-10-22,Romania,151665.1070896869,24591820.359807517,19127774,1.2856603366292134
2021-10-23,Romania,153465.21360210574,24745285.573409624,19127774,1.2936834977979992
2021-10-24,Romania,154957.6558311742,24900243.229240797,19127774,1.3017846838445915
2021-10-25,Romania,146156.9214967657,25046400.15073756,19127774,1.3094257675115548
2021-10-26,Romania,148129.09541535235,25194529.246152915,19127774,1.3171699564284332
2021-10-27,Romania,150324.84826108871,25344854.094414003,19127774,1.3250289393012487
2021-10-28,Romania,152410.3228827243,25497264.417296726,19127774,1.3329969507845882
2021-10-29,Romania,154646.8743308251,25651911.291627552,19127774,1.3410818891747442
2021-10-30,Romania,156446.60690220093,25808357.898529753,19127774,1.3492609175814056
2021-10-31,Romania,157939.22576627333,25966297.12429603,19127774,1.3575179801003519
2021-11-01,Romania,149138.58887121035,26115435.71316724,19127774,1.3653149453337978
2021-11-02,Romania,151110.45669633895,26266546.169863578,19127774,1.373214999814593
2021-11-03,Romania,153306.55808371986,26419852.7279473,19127774,1.3812298664730824
2021-11-04,Romania,155391.8192127369,26575244.547160037,19127774,1.389353750580702
2021-11-05,Romania,157628.35008547938,26732872.897245515,19127774,1.397594560519458
2021-11-06,Romania,159428.31286991946,26892301.210115433,19127774,1.4059294725102582
2021-11-07,Romania,160920.6200626251,27053221.83017806,19127774,1.4143424023191649
2021-11-08,Romania,152120.21495546543,27205342.045133524,19127774,1.4222952469604422
2021-11-09,Romania,154092.04240170284,27359434.087535225,19127774,1.4303511787380605
2021-11-10,Romania,156287.98402485164,27515722.071560077,19127774,1.4385219143408992
2021-11-11,Romania,158373.51281348098,27674095.58437356,19127774,1.4468016813861122
2021-11-12,Romania,160609.80897555768,27834705.39334912,19127774,1.4551983619917883
2021-11-13,Romania,162409.85770126554,27997115.251050383,19127774,1.4636891491425184
2021-11-14,Romania,163902.2618939536,28161017.512944337,19127774,1.4722579591825131
2021-11-15,Romania,155101.6365542934,28316119.14949863,19127774,1.4803666725411242
2021-11-16,Romania,157073.68950168422,28473192.839000314,19127774,1.4885784848252763
2021-11-17,Romania,159269.513855746,28632462.35285606,19127774,1.4969050948038207
2021-11-18,Romania,161354.99934305903,28793817.35219912,19127774,1.505340733960947
2021-11-19,Romania,163591.4679683884,28957408.820167508,19127774,1.5138932956949152
2021-11-20,Romania,165391.30941375083,29122800.129581258,19127774,1.5225399531373205
2021-11-21,Romania,166883.84956816654,29289683.979149424,19127774,1.53126464057707
2021-11-22,Romania,158083.22353003954,29447767.202679463,19127774,1.5395292312989197
2021-11-23,Romania,160055.14971197373,29607822.352391437,19127774,1.5478969143190127
2021-11-24,Romania,162251.15698946425,29770073.5093809,19127774,1.5563794045967345
2021-11-25,Romania,164336.4985917274,29934410.007972628,19127774,1.564970916530728
2021-11-26,Romania,166573.00219726382,30100983.010169894,19127774,1.5736793528703283
2021-11-27,Romania,168372.92856272735,30269355.93873262,19127774,1.582481889357989
2021-11-28,Romania,169865.313743989,30439221.25247661,19127774,1.5913624477409976
2021-11-29,Romania,161064.83072727665,30600286.083203886,19127774,1.5997829168832653
2021-11-30,Romania,163036.6969045547,30763322.78010844,19127774,1.6083064751867333
2021-12-01,Romania,165232.65605442142,30928555.436162863,19127774,1.616944838231718
